旭タクシー株式会社／配車センター	079-8452	北海道	旭川市	永山北2条9丁目13-5	0166-48-1151	0166-48-0153	http://asahi-taxi.co.jp/	タクシー
医療法人ながのこどもクリニック	078-8351	北海道	旭川市	東光11条3-3-6	0166-39-1154	N.A.	https://park.paa.jp/park2/	医院・診療所・療養所
片山整形外科リウマチ科クリニック	078-8243	北海道	旭川市	豊岡13条4丁目5-17	0166-39-1155	N.A.	http://www.kata-rheum.or.jp/	外科系
旭川藤女子高等学校／旭川マリア院	070-0901	北海道	旭川市	花咲町6丁目	0166-53-1158	N.A.	https://asahikawa-tosei.jp/	小・中・高・大学等
なかの呼吸器科内科クリニック	078-8211	北海道	旭川市	1条通18丁目	0166-34-1159	0166-34-1144	http://www.nakano-kokyu.com/	内科系
エコプラン	079-8413	北海道	旭川市	永山3条22丁目3-32	0166-47-1160	0166-47-1161	http://ecopuran.com/	ゴミ収集・資源回収
カーブス旭川旭町店	070-0832	北海道	旭川市	旭町2条10丁目128-155	0166-53-1161	N.A.	http://www.curves.co.jp/	スポーツ
旭川信用金庫／本店	070-0034	北海道	旭川市	4条通8丁目	0166-26-1161	0166-25-8584	http://www.asahikawa-shinkin.co.jp/	金融・郵貯・貸金
ロッドスタイル	070-8072	北海道	旭川市	台場2条3丁目2	0166-60-1170	0166-60-1172	http://rodstyle.com/	カー用品
株式会社エキスパンド	070-0031	北海道	旭川市	1条通7丁目706	0166-29-1170	0166-29-1171	http://www.expand.co.jp/	IT・情報通信
FMりべーる	070-0033	北海道	旭川市	3条通7丁目	0166-27-1171	0166-27-1175	http://www.fm837.com/	映画・放送・新聞
旭川市立／神楽小学校	070-8005	北海道	旭川市	神楽5条8丁目	0166-61-1171	0166-61-1172	http://www.kagura.els.asahikawa-hkd.ed.jp/	小・中・高・大学等
セブンイレブン／旭川買物公園店	070-0030	北海道	旭川市	宮下通7丁目2399-1	0166-23-1173	N.A.	http://gis.e-map.ne.jp/	コンビニ・スーパー・デパート
かがわダンススクール	070-0032	北海道	旭川市	2条通14丁目627-2	0166-22-1176	0166-22-1176	http://potato4.hokkai.net/	ダンス・おどり
あすか薬局	078-8351	北海道	旭川市	東光11条3丁目3	0166-39-1177	0166-39-1218	http://www.aska-p.jp/	薬
株式会社キョクオー	079-8442	北海道	旭川市	流通団地2条1-15-1	0166-47-1177	0166-47-7949	http://www.kyokuo.com/	設備工事業
株式会社厚友会	070-0035	北海道	旭川市	5条通2-1677-7	0166-23-1177	0166-23-1077	http://www.koyukai.co.jp/	レストラン
佐野病院	071-8133	北海道	旭川市	末広3条3丁目1-15	0166-52-1177	0166-52-2552	http://sano-hp.com/	医院・診療所・療養所
上川圏域障がい者総合相談支援センターねっと	078-8329	北海道	旭川市	宮前通東	0166-38-1180	0166-85-6886	http://www.ecnt.net/	代行・支援サービス
イワクラホーム株式会社旭川支店	078-8234	北海道	旭川市	豊岡4条10丁目4-16	0166-37-1181	0166-37-1233	http://www.iwakura-home.co.jp/	総合・職別工事業
野村證券株式会社旭川支店	070-0035	北海道	旭川市	5条通9丁目右1	0166-23-1181	0166-23-2961	http://www.nomura.co.jp/	証券・保険・商品先物
アップガレージ旭川永山店	079-8413	北海道	旭川市	永山3条11丁目1-6	0166-40-1182	0166-40-1183	http://www.upgarage.com/	カー用品
たけだ産婦人科クリニック	078-8241	北海道	旭川市	豊岡11条5丁目4-18	0166-34-1188	0166-34-1285	http://takedacl.com/	産科・婦人科系
ナカモク工業株式会社	078-8203	北海道	旭川市	東旭川町日ノ出273-12	0166-36-1188	0166-36-3077	http://www.na-ka-ta.jp/	製造・加工（装置・設備）
株式会社カンディハウス／総務部・経理部	079-8452	北海道	旭川市	永山北2条6丁目1-15	0166-47-1188	0166-49-2225	http://www.condehouse.co.jp/	家具・インテリア
須貝動物病院	070-0033	北海道	旭川市	3条通15丁目右10	0166-25-1188	N.A.	http://sugai-ah.life.coocan.jp/	動物病院・獣医師
なの花薬局／永山店	079-8416	北海道	旭川市	永山6条11丁目6-16	0166-46-1189	011-613-8050	http://www.pharmaholdings.jp/	薬
梅光軒	078-8237	北海道	旭川市	豊岡7条2丁目2-10	0166-32-1189	N.A.	http://www.baikohken.com/	ラーメン
株式会社つうけん旭川支店	070-0823	北海道	旭川市	緑町24丁目2174-16	0166-51-1191	0166-53-7714	http://www.tsuken.co.jp/	設備工事業
株式会社大野組	N.A.	北海道	旭川市	神楽5条12丁目	0166-61-1191	0166-61-1191	http://www.naioroputo.com/	建設業・工務店
株式会社明治／旭川工場	079-8451	北海道	旭川市	永山北1条7丁目29	0166-48-1192	0166-47-4921	http://www.meiji.co.jp/	酒・飲料品
株式会社三光丸／永山営業所	079-8412	北海道	旭川市	永山2条24丁目2-19	0166-40-1193	0166-40-1194	http://www.sankogan.co.jp/	薬
串鳥／旭川本店	070-0032	北海道	旭川市	2条通7丁目	0166-29-1194	N.A.	http://www.kushidori.com/	肉料理
中小企業大学校旭川校	078-8803	北海道	旭川市	緑が丘東3条2丁目2-1	0166-65-1200	0166-65-2190	http://www.smrj.go.jp/	小・中・高・大学等
米沢建設株式会社	078-8251	北海道	旭川市	東旭川北1条5丁目3-3	0166-36-1200	N.A.	http://www.yonezawa.biz/	リフォーム
ユリアナ幼稚園	070-8016	北海道	旭川市	神居6条19丁目44-75	0166-62-1203	0166-62-1399	http://www.julianakg.ed.jp/	幼稚園・保育施設
日特建設株式会社旭川営業所	078-8342	北海道	旭川市	東光2条3丁目302	0166-34-1204	N.A.	http://www.nittoc.co.jp/	リフォーム
北海道教育大学教育学部旭川校／総務・附属学校グループ	070-0825	北海道	旭川市	北門町9丁目	0166-59-1204	0166-59-1209	http://www.hokkyodai.ac.jp/	小・中・高・大学等
カプリチョーザ旭川店	070-0031	北海道	旭川市	1条通7丁目	0166-25-1211	0166-25-1213	http://www.capricciosa.com/	イタリアン・フレンチ
阿部皮フ科クリニック	079-8412	北海道	旭川市	永山2条4丁目	0166-46-1211	0166-46-1212	http://www.abehihuka.com/	皮膚科・アレルギー科
株式会社旭川公益社	070-0832	北海道	旭川市	旭町2条3	0166-52-1211	0166-51-0115	http://www.asahikawakouekisya.com/	葬儀
北海道いすゞ自動車株式会社旭川支店	079-8413	北海道	旭川市	永山3条2丁目1-6	0166-48-1211	0166-48-1274	http://www.hokkaido-isuzu.jp/	自動車販売
とんかつ井泉／事業本部	078-8244	北海道	旭川市	豊岡14条7丁目3-8	0166-35-1212	0166-37-7600	http://www.tonkatu-isen.com/	レストラン
旭川スイミングスクール	078-8338	北海道	旭川市	南8条通24丁目	0166-32-1212	0166-32-1241	http://www.asahikawa-ss.jp/	スポーツ
株式会社フタバ	078-8344	北海道	旭川市	東光4条2丁目1番25号	0166-31-1212	0166-31-0202	http://www.futaba-toryo.co.jp/	製造・加工（建築資材）
株式会社北海道通信特機	070-0032	北海道	旭川市	2条通9丁目373-1	0166-27-1212	0166-27-1919	http://www.tokki.biz/	電話・通信
北海道エネルギー株式会社道北支店	079-8413	北海道	旭川市	永山3条6丁目1-10	0166-49-1212	0166-49-1313	http://do-ene.jp/	ガソリンスタンド
新和産業株式会社	078-8343	北海道	旭川市	東光三条	0166-35-1213	0166-35-0620	http://www.shinwasangyo-net.co.jp/	製造・加工（鉄鋼製品）
社会福祉法人旭川盲人福祉センター	070-0037	北海道	旭川市	7条通17-83-12	0166-24-1215	N.A.	http://www.asahikawa-mfc.com/	介護・福祉
北海道旭川西高校	070-0815	北海道	旭川市	川端町5条9丁目1-8	0166-52-1215	0166-52-2974	http://www.asahikawanishi-h.ed.jp/	小・中・高・大学等
大和ユニフォーム株式会社	070-0036	北海道	旭川市	6条通16丁目	0166-22-1220	0166-22-1235	http://www.daiwa-uniform.co.jp/	制服・作業服
旭川大学高校	079-8417	北海道	旭川市	永山7条16丁目3-16	0166-48-1221	0166-48-0740	http://www.asahikawa-uhs.ed.jp/	小・中・高・大学等
株式会社ホッカン	079-8442	北海道	旭川市	流通団地2条3丁目-33	0166-47-1223	0166-47-8228	http://www.hokkan.co.jp/	食料品
株式会社ハスコム／賃貸営業部	070-0054	北海道	旭川市	4条西3丁目1-11	0166-25-1226	0166-25-1543	http://www.hascom-gr.jp/	不動産
綜合警備保障株式会社	070-0842	北海道	旭川市	大町二条3-5-11綜警旭川ビル	0166-52-1226	0166-53-2741	http://www.alsok.co.jp/	ビルメンテナンス
有限会社フィスト	070-0027	北海道	旭川市	東7条3丁目1-16	0166-29-1230	0166-26-3458	http://www.fist-sound.com/	製造・加工（輸送機械器具）
株式会社三輪商会	079-8442	北海道	旭川市	流通団地二条4丁目1番地	0166-47-1231	0166-47-4001	http://e-mitsuwa.biz/	本
ディノス旭川ディノスボウル旭川	070-0010	北海道	旭川市	大雪通5丁目496-5	0166-21-1232	0166-21-1252	https://www.sugai-dinos.jp/bowling/	プレイスポット
旭川実業高校	071-8138	北海道	旭川市	末広8条1丁目	0166-51-1246	0166-51-9515	http://www.asahikawa-jitsugyo.ed.jp/	小・中・高・大学等
株式会社生駒組	070-0034	北海道	旭川市	4条通3右1	0166-22-1251	0166-22-1254	http://www.ikomagumi.co.jp/	総合・職別工事業
株式会社山崎建設	078-8251	北海道	旭川市	東旭川北1条4丁目2-7	0166-36-1255	N.A.	http://www.yamazaki.co.jp/	総合・職別工事業
株式会社クボタ贈商	070-0810	北海道	旭川市	本町3丁目437	0166-53-1257	0166-51-9707	http://www.11543.info/	製造・加工（その他）
モダグループ・モダ石油株式会社／環状末広給油所	071-8135	北海道	旭川市	末広5条4丁目1-1	0166-54-1258	0166-59-2153	http://www.moda.co.jp/	ガソリンスタンド
都築電気株式会社旭川営業所	070-0037	北海道	旭川市	7条通8丁目右3	0166-25-1271	0166-26-1970	http://www.tsuzuki.co.jp/	設備工事業
東北木材株式会社	070-0028	北海道	旭川市	東8条8-1-32	0166-24-1276	0166-24-1277	http://www.northjpn.co.jp/	製造・加工（木製品・紙・パルプ関連）
寺坂不動産	078-8316	北海道	旭川市	神楽岡6条4丁目1-4	0166-65-1277	0166-65-8188	http://potato2.hokkai.net/	不動産
北海道農政事務所旭川地域センター	078-8329	北海道	旭川市	宮前通東4155-31	0166-76-1277	011-520-3054	http://www.maff.go.jp/	官公署
登坂秀照行政書士事務所	070-0039	北海道	旭川市	9条通11丁目左1	0166-23-1278	0166-26-3068	http://tosakahideteru.tkcnf.com/	士業・コンサルタント
しろくま整骨院	078-8236	北海道	旭川市	豊岡6条8丁目3-5	0166-76-1282	0166-36-1290	http://shirokuma2009.com/	整体等各種療術
山岡木材工業株式会社	079-8411	北海道	旭川市	永山1条18-9-3	0166-48-1286	0166-48-1929	http://www.yamaokamokuzai.co.jp/	製造・加工（木製品・紙・パルプ関連）
株式会社北海道クボタ旭川支社	079-8413	北海道	旭川市	永山3条8丁目2-1	0166-48-1288	011-665-2359	http://www.hokkaido-kubota.co.jp/	農業
有限会社東旭川自動車整備工場	078-8271	北海道	旭川市	工業団地1条1-1-30	0166-36-1290	0166-36-5008	http://www.haj-car.com/	修理
エーザイ株式会社旭川出張所	070-0033	北海道	旭川市	3条通9丁目	0166-22-1291	0166-23-5283	http://www.eisai.co.jp/	製造・加工（医療・薬関連）
ホンダカーズ北海道／永山店	079-8412	北海道	旭川市	永山2条11丁目1-17	0166-48-1291	0166-47-6341	http://www.hondacars-hokkaido.co.jp/	車検・整備・修理
株式会社三井住友海上火災保険代理店ベスト保険サービス	078-8347	北海道	旭川市	東光7条7丁目1-15	0166-34-1291	0166-34-1298	http://www.ms-ins.com/	証券・保険・商品先物
日本共産党旭川地区委員会	070-0033	北海道	旭川市	3条通16丁目左7	0166-26-1291	0166-26-0523	http://www.jcp-hokkaido.jp/	組合・団体
かがやき工房	070-0035	北海道	旭川市	5条通5丁目1690-1	0166-29-1294	0166-29-1294	http://potato7.hokkai.net/	印刷・出版
拓北電業株式会社	N.A.	北海道	旭川市	東7条1丁目30番地1	0166-22-1296	0166-23-2135	http://www.takuhoku.co.jp/	建設業・工務店
北海道総合調査センター	070-0824	北海道	旭川市	錦町18丁目2152-7	0166-54-1300	0166-54-1300	http://www.tyousa-c.com/	相談・調査
アニメイト旭川店	070-0032	北海道	旭川市	2条通7丁目	0166-27-1303	N.A.	http://www.animate.co.jp/	本
くまだ株式会社食品旭川／管理本部	079-8441	北海道	旭川市	流通団地1条1丁目	0166-47-1310	0166-47-1371	http://www.kumada.co.jp/	販売・卸（食料品）
株式会社三番舘／旭川本店	070-0033	北海道	旭川市	3条通15丁目右1	0166-24-1311	0166-23-2009	http://www.sanbankan.co.jp/	コンビニ・スーパー・デパート
観音霊苑	070-8024	北海道	旭川市	神居町富沢409-4	0166-61-1312	0166-62-8601	http://www.kannon-reien.jp/	葬儀
みうら小児科クリニック（医療法人社団）	070-8013	北海道	旭川市	神居3条10丁目1	0166-60-1313	0166-60-3001	http://www.miura-pediatric.jp/	小児科系
株式会社蔵元	070-0841	北海道	旭川市	大町1条14-231-182	0166-54-1315	N.A.	http://www.ichi-kura.co.jp/	製造・加工（食料品）
全上川農民連盟	070-0030	北海道	旭川市	宮下通14丁目	0166-23-1319	0166-24-6880	http://zenkamikawa.jp/	組合・団体
緋甦霞	070-0824	北海道	旭川市	錦町11丁目1124-14	0166-55-1319	0166-24-7485	http://www.hisoka.in/	飲み屋
株式会社イベントサービス	070-8002	北海道	旭川市	神楽2条6-3-13	0166-60-1322	0166-60-1324	http://www.event-service.co.jp/	リース・レンタル
旅館花菱	079-8412	北海道	旭川市	永山2条15丁目	0166-48-1322	0166-47-9220	http://hanabisi.sakura.ne.jp/	旅館・民宿
株式会社ホクレン商事ホクレンショップ／春光台店	071-8143	北海道	旭川市	春光台3条3丁目8-22	0166-53-1327	0166-53-1328	http://hokurenshoji.co.jp/	食料品
カムイ会計（税理士法人）	070-0039	北海道	旭川市	9条通16丁目左7	0166-24-1331	0166-22-0831	http://kamui-kaikei.tkcnf.com/	士業・コンサルタント
福鶴亭本店	070-0031	北海道	旭川市	1条通2丁目	0166-23-1331	0166-26-4545	http://www.fukutsuru.co.jp/	和食
デルフィーノ	078-8351	北海道	旭川市	東光11条3丁目4-16	0166-33-1333	0166-33-1333	http://www.e-delfino.com/	飲み屋
株式会社アルブロ	070-8005	北海道	旭川市	神楽5条2-2-12	0166-61-1333	0166-62-5751	http://www.alburo.co.jp/	著述・芸術家
銀座補聴器センター	070-0031	北海道	旭川市	1条通3丁目右10	0166-20-1333	0166-20-1311	http://www.hocyouki.com/	介護・福祉
日本衛生株式会社旭川営業所	078-8236	北海道	旭川市	豊岡6条4丁目10-4	0166-32-1333	N.A.	http://www.nihoneisei.jp/	住まいのクリーニング
極東開発工業株式会社	070-0028	北海道	旭川市	東8条3丁目2-14旭プラザビル3F	0166-27-1335	0166-27-1336	http://www.kyokuto.com/	製造・加工（工作機械・一般機械器具）
株式会社岸田組	078-8219	北海道	旭川市	9条通18丁目	0166-33-1347	0166-33-1350	http://www.kishida-gp.co.jp/	リフォーム
協和電工株式会社	078-8231	北海道	旭川市	豊岡1条6-4-6	0166-32-1349	0166-32-7199	http://www.kyowadenko.jp/	家電
中村印刷株式会社	078-8220	北海道	旭川市	10条通23-1-10	0166-33-1351	0166-33-9806	http://www.n-mark.co.jp/	印刷・出版
有限会社北光サービス	070-0877	北海道	旭川市	春光7条7丁目2-3	0166-52-1353	0166-52-1517	http://www.hokkouservice.co.jp/	製造・加工（工作機械・一般機械器具）
ヨシダホーム	070-0813	北海道	旭川市	川端町3条6丁目2-27	0166-51-1357	0166-53-1347	http://www.yoshida-home.co.jp/	総合・職別工事業
旭川市医師会健康管理診療所	070-0029	北海道	旭川市	金星町1丁目1-50	0166-24-1360	0166-24-1400	http://asamed.jp/	医院・診療所・療養所
株式会社鈴木工務店ベルホームスズキ	078-8341	北海道	旭川市	東光1条2丁目2-5	0166-31-1366	0166-32-2365	http://bell-home.main.jp/	総合・職別工事業
北海道エネルギー株式会社道北支店／旭川東4条SS	070-0024	北海道	旭川市	東4条2丁目1-13	0166-23-1385	N.A.	http://www.do-ene.jp/	ガソリンスタンド
株式会社篠原商事	070-0026	北海道	旭川市	東6条7丁目	0166-26-1407	0166-22-5500	http://ashika.jp/	製造・加工（化学・プラスチック）
旭川市立／大町小学校	070-0841	北海道	旭川市	大町1条1丁目	0166-51-1408	0166-51-1409	http://www.oomachi.els.asahikawa-hkd.ed.jp/	小・中・高・大学等
アイン薬局／旭川店	070-0029	北海道	旭川市	金星町1丁目2-3	0166-29-1411	0166-29-1401	http://www.ainj.co.jp/	薬
株式会社アクティオ	071-8131	北海道	旭川市	末広1条12-1-21	0166-57-1411	0166-57-1415	http://www.aktio.co.jp/	リース・レンタル
株式会社ほくみん	070-0031	北海道	旭川市	1条通12左5	0166-25-1411	0166-25-8055	http://www.hokumin-net.jp/	販売・卸（その他）
株式会社東和	070-0073	北海道	旭川市	曙北3条7-3-3	0166-24-1416	0166-24-1419	http://www.towa-eco.jp/	販売・卸（一般機械）
株式会社高津	078-8414	北海道	旭川市	永山4条1丁目3番7号	0166-47-1420	0166-47-5856	http://www.takatsu.cc/	食料品
太陽カイロプラクティック	070-0002	北海道	旭川市	新富2条2丁目10-1	0166-25-1425	N.A.	http://www.taiyouchiro.net/	整体等各種療術
日本タイプ事務器株式会社	070-0039	北海道	旭川市	9条通7右3	0166-26-1425	0166-22-9158	http://www.n-type-jimuki.com/	販売・卸（工作機械・一般機械器具）
株式会社旭友興林	N.A.	北海道	旭川市	神楽4条5丁目1番32号	0166-61-1426	N.A.	http://www.kyokuyukorin.com/	建設業・工務店
JR北海道／JR北海道電話案内センター・札幌	070-0030	北海道	旭川市	宮下通8丁目	0166-22-1441	N.A.	http://www.jrhokkaido.co.jp/	交通機関
北海道信用保証協会旭川支所	070-0037	北海道	旭川市	7条通13丁目	0166-24-1441	011-221-1085	http://www.cgc-hokkaido.or.jp/	金融・郵貯・貸金
株式会社スゴー事務機	070-8002	北海道	旭川市	神楽2条10-3-3	0166-62-1445	0166-61-0241	http://www.taisetsu.co.jp/	ソフトウェア
株式会社タクト・マシン・サービス	070-0025	北海道	旭川市	東5条6丁目1-8タケダビル1F	0166-27-1447	0166-27-1447	http://www.tkt.co.jp/	製造・加工（電子・精密機械器具）
旭川お城の鯉寿し	070-8046	北海道	旭川市	忠和6条7丁目1-17	0166-62-1450	0166-62-9503	http://www.koizushi.co.jp/	郷土料理店
ながやま食品工業有限会社	079-8411	北海道	旭川市	永山1条3-1-24	0166-48-1457	0166-48-1457	http://www.nagayama-syokuhin.co.jp/	製造・加工（食料品）
日本醤油工業株式会社	070-0061	北海道	旭川市	曙1条1	0166-22-1471	0166-22-1473	http://kikko-nihon.com/	食料品
ボビッシュ	078-8214	北海道	旭川市	4条通24丁目	0166-31-1474	0166-31-1474	http://yellow.kakiko.com/	自転車
ペット王国旭川畜犬	078-8214	北海道	旭川市	4条通20丁目左4	0166-32-1478	0166-32-1666	http://pet-oukoku.fte.jp/	ペットショップ
株式会社石山工務店	070-0024	北海道	旭川市	東4条8丁目1-15	0166-22-1480	0166-29-7391	http://www.1480.jp/	総合・職別工事業
トーエー企業	070-0033	北海道	旭川市	3条通7丁目	0166-22-1481	0166-22-1482	http://www.p-toei.co.jp/	屋内遊戯
日本生命保険相互会社／ライフプラザ旭川・ご来店窓口	070-0033	北海道	旭川市	3条通9丁目右1	0166-26-1481	0166-25-9042	http://www.nissay.co.jp/	証券・保険・商品先物
株式会社えみな福祉企画	078-8341	北海道	旭川市	東光1条1丁目2番8号	0166-31-1484	0166-31-7511	http://emina-hukushi.net/	介護・福祉
株式会社電業	078-8220	北海道	旭川市	10条通22-1-3	0166-32-1488	0166-32-1883	http://www.dengyo.jp/	水道・ガス・電力
株式会社永興建設	079-8431	北海道	旭川市	永山町12	0166-48-1493	0166-48-1969	http://www.eikouhouse.co.jp/	リフォーム
ホーマック／スーパーデポ春光店	070-0901	北海道	旭川市	花咲町6丁目2272-62	0166-53-1496	0166-53-5107	http://www.homac.co.jp/	生活用品
ヘアスタジオブリエ（BRILLER）	078-8238	北海道	旭川市	豊岡8条3丁目2-18	0166-33-1500	0166-23-2009	http://www.briller.info/	美容院・理容店・毛髪業
赤帽旭川軽自動車運送協同組合	070-0036	北海道	旭川市	6条通17丁目	0166-22-1500	011-785-8722	https://hokkaido.akabou.jp/	運送・貨物・倉庫
TheSun蔵人／蔵生工場売店	078-8271	北海道	旭川市	工業団地1条2丁目4-26	0166-76-1501	0166-36-7870	http://www.robakashitsukasa.co.jp/	お菓子・スイーツ
はちみつわぁるど	070-0035	北海道	旭川市	5条通12丁目	0166-25-1501	0166-25-1501	http://kigyouhokkaidou.blog120.fc2.com/	幼稚園・保育施設
北海道東急ビルマネジメント株式会社旭川営業所	070-0030	北海道	旭川市	宮下通7丁目	0166-25-1505	0166-23-2866	http://www.h-tokyu-bm.co.jp/	住まいのクリーニング
加藤音楽事務所	070-0031	北海道	旭川市	1条通4丁目右2	0166-27-1511	0166-27-1514	http://kato-on.com/	音楽
株式会社アンビエンテ丸大中間処理場	070-8032	北海道	旭川市	神居町共栄493-1	0166-63-1511	0166-63-3103	http://www.ambiente-m.co.jp/	廃棄物処理
ザ・ゴールド旭川末広店	071-8131	北海道	旭川市	末広1条5丁目1-19	0166-50-1515	0166-50-1515	http://www.the-gold.jp/	中古品売買
だてクリニック	070-0061	北海道	旭川市	曙1条5丁目1-2	0166-22-1515	0166-22-1549	http://www.date-clinic.jp/	泌尿器科
北海道ロア工房株式会社	070-0030	北海道	旭川市	宮下通15丁目左1	0166-23-1515	0166-23-3003	http://www.ashika.jp/	リース・レンタル
有限会社稚内駅立売商会	078-8212	北海道	旭川市	2条通22-1-64	0166-31-1515	N.A.	http://www.ekiben.ne.jp/	食料品
有限会社佐々木石材工業	070-8015	北海道	旭川市	神居5条11-4-13	0166-61-1516	0166-61-4379	http://sasaki193.jp/	製造・加工（窯業・土石）
おもちゃのヨシダ	070-0810	北海道	旭川市	本町3丁目437-238	0166-51-1519	0166-51-1500	http://www.toys-yoshida.co.jp/	おもちゃ・キャラクタ
札建工業株式会社	070-0030	北海道	旭川市	宮下通6丁目4152番地2JR旭川支社ビル6F	0166-22-1525	0166-22-1523	http://sakkenkogyo.jp/	建設業・工務店
美鈴商事株式会社	N.A.	北海道	旭川市	東4条9-10	0166-25-1526	N.A.	http://www.misuzucoffee.com/	食料品
株式会社島田畜産	N.A.	北海道	旭川市	豊岡11条2丁目3-5	0166-34-1529	N.A.	http://www.29-shimada.co.jp/	食料品
富士電機工業株式会社	N.A.	北海道	旭川市	東鷹栖1線17号2034番地94	0166-57-1530	N.A.	http://www.fujidenkikougyou.co.jp/	建設業・工務店
北斗電線株式会社	N.A.	北海道	旭川市	神楽岡14条6丁目814番地	0166-66-1531	0166-66-1532	http://www.hokutodensen.com/	製造・加工（鉄鋼製品）
有限会社河商	070-8012	北海道	旭川市	神居2条6-2-11	0166-62-1533	0166-62-1547	http://kawashou-a.com/	不動産
旭川中央警察署／神居交番	070-8012	北海道	旭川市	神居2条6丁目	0166-61-1542	N.A.	http://www.a-chuo-syo.police.pref.hokkaido.lg.jp/	消防・警察
株式会社ダイイチプラニング	070-0811	北海道	旭川市	川端町1条6-1-17	0166-52-1550	0166-52-7298	http://www.dp-ask.co.jp/	相談・調査
旭川合同ロータリークラブ事務所	070-0043	北海道	旭川市	常盤通1丁目	0166-25-1551	0166-23-3398	http://www.asahigawarc.org/	組合・団体
株式会社ダイイチ／末広店	071-8131	北海道	旭川市	末広1条7丁目1-34	0166-57-1551	N.A.	http://www.daiichi-d.co.jp/	食料品
上村産科婦人科	071-8121	北海道	旭川市	末広東1条3丁目1-5	0166-53-1551	0166-51-1067	http://www.kamimura-clinic.com/	産科・婦人科系
株式会社コタニ工業	070-0825	北海道	旭川市	北門町18-2153	0166-54-1555	0166-54-4308	http://kotani-group.co.jp/	家具・インテリア
旭川圭泉会病院	078-8208	北海道	旭川市	東旭川町下兵村252	0166-36-1559	0166-36-4193	http://www.keisenkai.or.jp/	医院・診療所・療養所
デイトリッパー	070-0031	北海道	旭川市	1条通5丁目29-3	0166-27-1567	0166-27-1567	http://f420.jp/	洋服
あさひかわ新聞	070-0038	北海道	旭川市	8条通6丁目2480-1	0166-27-1577	0166-27-1617	http://www.asahikawa-np.com/	映画・放送・新聞
エチュード洋菓子店東光店	078-8341	北海道	旭川市	東光1条5丁目2-17	0166-76-1585	0166-76-1586	http://www.etude-net.co.jp/	お菓子・スイーツ
有限会社日栄車体	070-8015	北海道	旭川市	神居5条2-1-21	0166-63-1588	0166-63-1585	http://www.nichiei-syatai.com/	自動車卸
旭川市シルバー人材センター	070-0902	北海道	旭川市	春光町3639-4	0166-51-1600	0166-55-2537	http://www.asahikawa-silver.jp/	求人
壺屋総本店き花の杜	078-8336	北海道	旭川市	南6条通19丁目	0166-39-1600	0166-62-0647	http://www.tsuboya.net/	お菓子・スイーツ
焼肉しんちゃん	078-8235	北海道	旭川市	豊岡5条2丁目1-7	0166-76-1601	N.A.	http://hitosara.com/	肉料理
北海道税理士会旭川支部	070-0043	北海道	旭川市	常盤通1丁目	0166-25-1601	0166-25-1601	http://www.do-zeirishikai.or.jp/	士業・コンサルタント
株式会社池野建機工業	078-8208	北海道	旭川市	東旭川町下兵村365-2	0166-36-1607	0166-36-4686	http://www.shirayuri-kankobus.com/	リース・レンタル
株式会社アシスト旭川営業所	079-8452	北海道	旭川市	永山北2条11丁目33	0166-46-1611	0166-46-1911	http://www.assist-rental.co.jp/	製造・加工（工作機械・一般機械器具）
道路建設株式会社旭川出張所	070-0035	北海道	旭川市	5条通9丁目	0166-25-1611	011-299-7270	http://www.douken.co.jp/	総合・職別工事業
仏壇・仏具の善光堂	070-0032	北海道	旭川市	2条通9丁目左9	0166-26-1611	0166-25-1835	http://www.zenkoudo.co.jp/	仏壇・仏具・神具
占い喫茶朱雀	070-0816	北海道	旭川市	川端町6条10丁目1-11	0166-56-1629	0166-56-1629	http://www.uranai-suzaku.toypark.in/	占い
株式会社いずみガーデン	078-8208	北海道	旭川市	東旭川町下兵村467	0166-36-1630	0166-36-1884	http://www.izumigarden.com/	造園
永山神社	079-8414	北海道	旭川市	永山4条18丁目2-13	0166-48-1638	0166-47-8295	http://www.hokkaidojinjacho.jp/	宗教
明和株式会社旭川営業所	079-8451	北海道	旭川市	永山北1条11丁目59-2	0166-46-1641	0166-46-1643	http://www.meiwa-sp.co.jp/	総合・職別工事業
もめんどき	070-0033	北海道	旭川市	3条通7丁目	0166-22-1655	0166-27-8577	http://www.momendoki.co.jp/	飲み屋
旭川市民劇場	070-0033	北海道	旭川市	3条通8丁目	0166-23-1655	N.A.	http://potato10.hokkai.net/	組合・団体
丸興商事株式会社／旭川営業所	070-0039	北海道	旭川市	9条通10丁目右10	0166-26-1656	0166-25-3652	http://www.marukoh-shoji.co.jp/	防犯・防火
社会保険労務士池田・佐藤事務所	070-0842	北海道	旭川市	大町2条2丁目5-71	0166-50-1659	0166-73-6471	http://www12.plala.or.jp/	士業・コンサルタント
花工房ル・レーヴ	078-8317	北海道	旭川市	神楽岡7条6丁目3-5	0166-65-1660	0166-66-6880	http://www.fujitv-flower.net/	ガーデニング
株式会社帝国データバンク	070-0031	北海道	旭川市	1条通9丁目	0166-26-1662	0166-26-1665	http://www.tdb.co.jp/	IT・情報通信
もみほぐしステーション旭川MEGAドン・キホーテ店	070-0871	北海道	旭川市	春光1条8丁目1-65	0166-54-1666	N.A.	http://www.donki.com/	整体等各種療術
有限会社煙筒の横山	070-8043	北海道	旭川市	忠和3条7丁目3-8	0166-61-1670	0166-61-1872	http://entotuya.com/	その他サービス
